0
Processing Record 991 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=saint george
Processing Record 998 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=urengoy
Processing Record 1003 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=abnub
Processing Record 1010 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=mataura
Processing Record 1017 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=ojinaga
Processing Record 1026 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=tuatapere
Processing Record 1043 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=excelsior springs
City not found. Skipping...
Processing Record 1046 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=sur
Processing Record 1050 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=elko
Processing Record 1068 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=sao felix do xingu
Processing Record 1077 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=carnarvon
Processing Record 1088 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=yerbogachen
Processing Record 1096 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=luderitz
Processing Record 1103 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=paamiut
Processing Record 1110 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=lorient
Processing Record 1124 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=saint-augustin
Processing Record 1131 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=del rio
Processing Record 1142 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=clyde river
Processing Record 1146 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=suna
Processing Record 1157 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=georgiyevka
Processing Record 1166 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=mehndawal
Processing Record 1175 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=saskylakh
Processing Record 1183 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=nahavand
Processing Record 1190 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=messina
City not found. Skipping...
Processing Record 1198 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=qostanay
Processing Record 1207 of set 1 | https://api.openweathermap.org/data/2.5/weather?&appid=b85d5c3f3c3fd69f60e21cc60594036d&units=imperial&q=grindavik
City not found. Skipping...
